time,step-size,{FMU}.FMUInstance.actual_current_0,{FMU}.FMUInstance.actual_current_1,{FMU}.FMUInstance.actual_current_2,{FMU}.FMUInstance.actual_current_3,{FMU}.FMUInstance.actual_current_4,{FMU}.FMUInstance.actual_current_5,{FMU}.FMUInstance.seqno
0.0,0.0,0.2185510993003845,-1.3184678554534912,-0.2120868265628814,-0.1749847680330276,0.0581977665424346,0.0694806203246116,1
0.1,0.1,0.2185510993003845,-1.3184678554534912,-0.2120868265628814,-0.1749847680330276,0.0581977665424346,0.0694806203246116,1
0.2,0.1,0.2185510993003845,-1.3184678554534912,-0.2120868265628814,-0.1749847680330276,0.0581977665424346,0.0694806203246116,1
0.30000000000000004,0.1,0.2185510993003845,-1.3184678554534912,-0.2120868265628814,-0.1749847680330276,0.0581977665424346,0.0694806203246116,1
0.4,0.1,0.2185510993003845,-1.3184678554534912,-0.2120868265628814,-0.1749847680330276,0.0581977665424346,0.0694806203246116,1
0.5,0.1,0.2185510993003845,-1.3184678554534912,-0.2120868265628814,-0.1749847680330276,0.0581977665424346,0.0694806203246116,1
0.6,0.1,0.2185510993003845,-1.3184678554534912,-0.2120868265628814,-0.1749847680330276,0.0581977665424346,0.0694806203246116,1
0.7,0.1,0.2185510993003845,-1.3184678554534912,-0.2120868265628814,-0.1749847680330276,0.0581977665424346,0.0694806203246116,1
0.7999999999999999,0.1,0.2185510993003845,-1.3184678554534912,-0.2120868265628814,-0.1749847680330276,0.0581977665424346,0.0694806203246116,1
0.8999999999999999,0.1,0.2185510993003845,-1.3184678554534912,-0.2120868265628814,-0.1749847680330276,0.0581977665424346,0.0694806203246116,1
0.9999999999999999,0.1,0.2185510993003845,-1.3184678554534912,-0.2120868265628814,-0.1749847680330276,0.0581977665424346,0.0694806203246116,1
1.0999999999999999,0.1,0.2185510993003845,-1.3184678554534912,-0.2120868265628814,-0.1749847680330276,0.0581977665424346,0.0694806203246116,1
1.2,0.1,0.2185510993003845,-1.3184678554534912,-0.2120868265628814,-0.1749847680330276,0.0581977665424346,0.0694806203246116,1
1.3,0.1,0.2185510993003845,-1.3184678554534912,-0.2120868265628814,-0.1749847680330276,0.0581977665424346,0.0694806203246116,1
1.4000000000000001,0.1,0.2185510993003845,-1.3184678554534912,-0.2120868265628814,-0.1749847680330276,0.0581977665424346,0.0694806203246116,1
1.5000000000000002,0.1,0.2185510993003845,-1.3184678554534912,-0.2120868265628814,-0.1749847680330276,0.0581977665424346,0.0694806203246116,1
1.6000000000000003,0.1,0.2185510993003845,-1.3184678554534912,-0.2120868265628814,-0.1749847680330276,0.0581977665424346,0.0694806203246116,1
1.7000000000000004,0.1,0.2185510993003845,-1.3184678554534912,-0.2120868265628814,-0.1749847680330276,0.0581977665424346,0.0694806203246116,1
1.8000000000000005,0.1,0.2185510993003845,-1.3184678554534912,-0.2120868265628814,-0.1749847680330276,0.0581977665424346,0.0694806203246116,1
1.9000000000000006,0.1,0.2185510993003845,-1.3184678554534912,-0.2120868265628814,-0.1749847680330276,0.0581977665424346,0.0694806203246116,1
2.0000000000000004,0.1,0.2185510993003845,-1.3184678554534912,-0.2120868265628814,-0.1749847680330276,0.0581977665424346,0.0694806203246116,1
2.1000000000000005,0.1,0.2456099689006805,-1.2979364395141602,-0.2239968031644821,-0.1670285761356353,0.0511974245309829,0.078554093837738,45
2.2000000000000006,0.1,0.2241962701082229,-1.2533739805221558,-0.2317554950714111,-0.1723715364933014,0.077955737709999,0.081947349011898,92
2.3000000000000007,0.1,0.1938233077526092,-1.2559303045272827,-0.2548326849937439,-0.1690813601016998,0.0592220947146415,0.0553664565086364,132
2.400000000000001,0.1,0.2070420086383819,-1.3028981685638428,-0.2221457064151764,-0.1818219721317291,0.0616420619189739,0.0705687701702117,180
2.500000000000001,0.1,0.2542936503887176,-1.2454328536987305,-0.2256648540496826,-0.1706953346729278,0.0649999976158142,0.0725723206996917,229
2.600000000000001,0.1,0.2645319998264313,-1.2777535915374756,-0.2219111919403076,-0.1682187020778656,0.0592841133475303,0.0632899925112724,278
2.700000000000001,0.1,0.2138371020555496,-1.2860924005508425,-0.2600874304771423,-0.1789534389972686,0.0687183290719986,0.0655794888734817,302
2.800000000000001,0.1,0.2003091126680374,-1.341484785079956,-0.2839130163192749,-0.1881778687238693,0.0762383863329887,0.0685025304555893,349
2.9000000000000012,0.1,0.2621877193450928,-1.3236143589019775,-0.2593290507793426,-0.1983919441699981,0.0725019350647926,0.0880659967660904,396
3.0000000000000013,0.1,0.1989350020885467,-1.3202800750732422,-0.2512946426868438,-0.1968442648649215,0.0705662593245506,0.0682284384965896,445
3.1000000000000014,0.1,0.2039183527231216,-1.2451117038726809,-0.1897172629833221,-0.1889625489711761,0.0657682791352272,0.080828309059143,494
3.2000000000000015,0.1,0.1692687273025512,-1.329517841339111,-0.2579804062843323,-0.1948221921920776,0.0615077726542949,0.078067660331726,544
3.3000000000000016,0.1,0.2268462181091308,-1.3397003412246704,-0.2554529011249542,-0.1964015364646911,0.0572040565311908,0.0805252492427825,592
3.4000000000000017,0.1,0.2692630290985107,-1.2771973609924316,-0.2230020314455032,-0.2003698050975799,0.0605779439210891,0.0801528245210647,630
3.5000000000000018,0.1,0.2353224754333496,-1.3069963455200195,-0.2770346403121948,-0.2038936913013458,0.0730446204543113,0.0910588800907135,677
3.600000000000002,0.1,0.1912767142057418,-1.3080090284347534,-0.2572455704212188,-0.1939753890037536,0.0552315451204776,0.0793921947479248,727
3.700000000000002,0.1,0.2228099703788757,-1.2877509593963623,-0.2467946708202362,-0.1963346898555755,0.0653750747442245,0.0695259720087051,777
3.800000000000002,0.1,0.1943777501583099,-1.3523006439208984,-0.2708226144313812,-0.2049213647842407,0.0511249713599681,0.0891526862978935,827
3.900000000000002,0.1,0.1915094852447509,-1.30173659324646,-0.2147668153047561,-0.1930091232061386,0.0552130714058876,0.0672459602355957,852
4.000000000000002,0.1,0.1694877296686172,-1.270909547805786,-0.263579398393631,-0.1964063048362732,0.0534759685397148,0.0837625712156295,882
4.100000000000001,0.1,0.1902528405189514,-1.293180227279663,-0.2442538738250732,-0.1817209422588348,0.0386220961809158,0.0816854387521743,930
4.200000000000001,0.1,0.2222040444612503,-1.296499252319336,-0.2256632447242736,-0.1860299408435821,0.0544602312147617,0.0756881684064865,976
4.300000000000001,0.1,0.2519494295120239,-1.2887775897979736,-0.178167313337326,-0.1732916831970214,0.0465894117951393,0.0665840432047844,1024
4.4,0.1,0.1871235817670822,-1.3138039112091064,-0.2300578653812408,-0.1907206326723098,0.0570619218051433,0.0581074282526969,1074
4.5,0.1,0.1694132387638092,-1.232771396636963,-0.2244526594877243,-0.1933299601078033,0.0651807487010955,0.0556851103901863,1122
4.6,0.1,0.2365276217460632,-1.2868350744247437,-0.2447921931743621,-0.1850070655345916,0.0589428059756755,0.0507770553231239,1166
4.699999999999999,0.1,0.2298537194728851,-1.2691547870635986,-0.1739802658557891,-0.1837735474109649,0.0398845598101615,0.0503849945962429,1213
4.799999999999999,0.1,0.1925744861364364,-1.3072798252105713,-0.224173367023468,-0.1771371364593505,0.054428718984127,0.0627453923225402,1259
4.899999999999999,0.1,0.2095962017774582,-1.283437728881836,-0.1805551946163177,-0.1887862831354141,0.0620315708220005,0.051117043942213,1300
4.999999999999998,0.1,0.2574807107448578,-1.3028846979141235,-0.2261249274015426,-0.1899140179157257,0.0590055026113987,0.0492927283048629,1348
5.099999999999998,0.1,0.2096837162971496,-1.289988994598389,-0.2537935972213745,-0.1770564615726471,0.0581270977854728,0.0540953800082206,1396
5.1999999999999975,0.1,0.1783069968223571,-1.3195617198944092,-0.2555285692214966,-0.1833592653274536,0.0606927573680877,0.0580469220876693,1429
5.299999999999997,0.1,0.1783069968223571,-1.3195617198944092,-0.2555285692214966,-0.1833592653274536,0.0606927573680877,0.0580469220876693,1429
5.399999999999997,0.1,0.2030865997076034,-1.321833848953247,-0.2342195361852646,-0.1675500273704528,0.0536252707242965,0.0578244775533676,1450
5.4999999999999964,0.1,0.222519040107727,-1.2744698524475098,-0.2249969542026519,-0.1877646148204803,0.0542615503072738,0.056641086935997,1492
5.599999999999996,0.1,0.1609923541545868,-1.278211236000061,-0.2720133364200592,-0.1868010312318802,0.0615416094660759,0.0529517158865928,1526
5.699999999999996,0.1,0.1609923541545868,-1.278211236000061,-0.2720133364200592,-0.1868010312318802,0.0615416094660759,0.0529517158865928,1526
5.799999999999995,0.1,0.2088565081357956,-1.2617406845092771,-0.3295001983642578,-0.173501044511795,0.0465346537530422,0.0567567870020866,1556
5.899999999999995,0.1,0.206089586019516,-1.2805204391479492,-0.2345758080482483,-0.1800025403499603,0.0630627200007438,0.0611337721347808,1594
5.999999999999995,0.1,0.2088728547096252,-1.2762105464935305,-0.216044396162033,-0.17236328125,0.0670817717909812,0.0642005503177642,1620
6.099999999999994,0.1,0.2208627760410308,-1.268364429473877,-0.2220542728900909,-0.1728936433792114,0.0703496858477592,0.0749606117606163,1670
6.199999999999994,0.1,0.1697380542755127,-1.3104090690612793,-0.2105952799320221,-0.1792326271533966,0.0771382451057434,0.0684465244412422,1720
6.299999999999994,0.1,0.2289588749408722,-1.3209941387176514,-0.2100462913513183,-0.1938306540250778,0.0745771899819374,0.0590732358396053,1764
6.399999999999993,0.1,0.2369990050792694,-1.2329728603363037,-0.2312684208154678,-0.1761458218097686,0.0626766085624694,0.079405203461647,1814
6.499999999999993,0.1,0.1871159374713897,-1.3061704635620115,-0.225227877497673,-0.1772676110267639,0.0734727531671524,0.0666687041521072,1857
6.5999999999999925,0.1,0.2168199717998504,-1.2604379653930664,-0.1997255980968475,-0.165999174118042,0.0854182094335556,0.073597215116024,1907
6.699999999999992,0.1,0.1757823824882507,-1.2399532794952393,-0.2239606380462646,-0.1731755435466766,0.0835023820400238,0.0670233070850372,1956
6.799999999999992,0.1,0.1630059480667114,-1.2919073104858398,-0.2249908298254013,-0.1730177849531173,0.0781590789556503,0.0715372040867805,2006
6.8999999999999915,0.1,0.1901489198207855,-1.2642799615859983,-0.2282271683216095,-0.1704418063163757,0.0775071531534195,0.0704438462853431,2049
6.999999999999991,0.1,0.2445964515209198,-1.3249943256378174,-0.2982301712036133,-0.18424654006958,0.0758967623114585,0.075112834572792,2099
7.099999999999991,0.1,0.2139677703380584,-1.2957735061645508,-0.2201341688632965,-0.1715005487203598,0.0728909522294998,0.0516658127307891,2148
7.19999999999999,0.1,0.1837038248777389,-1.2973670959472656,-0.2063844501972198,-0.156004399061203,0.0837247222661972,0.0724580511450767,2194
7.29999999999999,0.1,0.2102730572223663,-1.256277561187744,-0.2343487739562988,-0.142889603972435,0.068014919757843,0.0563482642173767,2236
7.39999999999999,0.1,0.1845824718475341,-1.2273222208023071,-0.2171346545219421,-0.1597083061933517,0.0883974134922027,0.0646004900336265,2284
7.499999999999989,0.1,0.1742200404405594,-1.3259516954421997,-0.2613774240016937,-0.1458702981472015,0.0840339660644531,0.0699112713336944,2333
7.599999999999989,0.1,0.1375897228717804,-1.3152942657470703,-0.2540624439716339,-0.1475126147270202,0.0750998109579086,0.0620017573237419,2381
7.699999999999989,0.1,0.2223235964775085,-1.269777774810791,-0.241876870393753,-0.139854609966278,0.0802792608737945,0.0457303524017334,2419
7.799999999999988,0.1,0.1899160742759704,-1.2894082069396973,-0.2467509061098098,-0.1353196501731872,0.064725637435913,0.0624936521053314,2447
7.899999999999988,0.1,0.1903956234455108,-1.2725872993469238,-0.2367285639047622,-0.1472976952791214,0.0776295363903045,0.052238430827856,2482
7.999999999999988,0.1,0.1613969951868057,-1.2450990676879885,-0.2549461126327514,-0.1416967958211898,0.0941566526889801,0.0684675872325897,2532
8.099999999999987,0.1,0.171904906630516,-1.2952558994293213,-0.2288051843643188,-0.1480431705713272,0.0659882426261901,0.0577195137739181,2578
8.199999999999987,0.1,0.1554247736930847,-1.2859293222427368,-0.2982770204544067,-0.1573809832334518,0.0701274573802948,0.0364282764494419,2628
8.299999999999986,0.1,0.2041955888271331,-1.289352536201477,-0.2225907742977142,-0.1657901108264923,0.0819321200251579,0.0374381616711616,2678
8.399999999999986,0.1,0.1703623384237289,-1.2626705169677734,-0.2363337278366089,-0.169836089015007,0.0690118968486785,0.035887736827135,2707
8.499999999999986,0.1,0.1703623384237289,-1.2626705169677734,-0.2363337278366089,-0.169836089015007,0.0690118968486785,0.035887736827135,2707
8.599999999999985,0.1,0.1837686151266098,-1.2958698272705078,-0.2966936826705932,-0.1624118387699127,0.0732123851776123,0.0461970046162605,2745
8.699999999999985,0.1,0.1882865726947784,-1.261277675628662,-0.2690704464912414,-0.1708603799343109,0.0718445628881454,0.0278805680572986,2784
8.799999999999985,0.1,0.1504663378000259,-1.2807989120483398,-0.2663285136222839,-0.1648661196231842,0.0756734237074852,0.0332964360713958,2834
8.899999999999984,0.1,0.1888453960418701,-1.30448317527771,-0.2254644036293029,-0.1758091151714325,0.0703462362289428,0.0610516294836998,2884
8.999999999999984,0.1,0.2146009504795074,-1.2493133544921875,-0.2363004088401794,-0.1609884053468704,0.071621760725975,0.0390135645866394,2923
9.099999999999984,0.1,0.1991446912288665,-1.249459743499756,-0.2800723016262054,-0.1812589913606643,0.0711197629570961,0.0505133271217346,2971
9.199999999999983,0.1,0.1497692912817001,-1.3057669401168823,-0.2817316055297851,-0.1759937703609466,0.0609731003642082,0.0715037137269973,3021
9.299999999999983,0.1,0.2136109471321106,-1.361649751663208,-0.1977001130580902,-0.1805534064769745,0.0572226010262966,0.0568948313593864,3066
9.399999999999983,0.1,0.129010260105133,-1.3171255588531494,-0.2738976180553436,-0.1854505538940429,0.063982218503952,0.0629413127899169,3116
9.499999999999982,0.1,0.1488780081272125,-1.2482622861862185,-0.2402810901403427,-0.1803418397903442,0.0722599104046821,0.0594242587685585,3162
9.599999999999982,0.1,0.1502041518688202,-1.2693071365356443,-0.2485317885875702,-0.1768393218517303,0.0619247034192085,0.0571765899658203,3210
9.699999999999982,0.1,0.1981618106365203,-1.311229586601257,-0.2091319113969802,-0.1695175468921661,0.0606013312935829,0.0640406683087349,3260
9.799999999999981,0.1,0.2062286138534546,-1.2748217582702637,-0.3499712646007538,-0.1833221316337585,0.0549595728516578,0.061648778617382,3310
9.89999999999998,0.1,0.1514810919761657,-1.2809056043624878,-0.2944280207157135,-0.1820593774318695,0.0521598756313324,0.0722070261836052,3360
9.99999999999998,0.1,0.1887242496013641,-1.2813328504562378,-0.240883857011795,-0.1803160607814788,0.0570645630359649,0.0653853267431259,3410
